date,open,high,low,close,symbol,capBurst,year_month
2021-02-24,235.84,241.5,231.51,235.64,CRM,230691560000.0,2021-02
2021-02-25,238.04,240.35,229.77,240.47,CRM,235420130000.0,2021-02
2021-02-26,224.17,230.69,216.34,231.08,CRM,226227320000.0,2021-02
2021-03-01,219.91,220.73,215.03,216.5,CRM,211953500000.0,2021-03
2021-03-02,218.01,218.6,213.36,217.54,CRM,212971660000.0,2021-03
2021-03-03,214.6,214.6,205.395,213.47,CRM,208987130000.0,2021-03
2021-03-04,204.82,209.055,201.53,206.0,CRM,201674000000.0,2021-03
2021-03-05,204.8,212.34,203.23,205.33,CRM,201018070000.0,2021-03
2021-03-08,212.31,214.87,207.59,210.76,CRM,206334040000.0,2021-03
2021-03-09,211.95,215.76,211.17,207.72,CRM,203357880000.0,2021-03
2021-03-10,212.57,216.14,211.77,211.53,CRM,207087870000.0,2021-03
2021-03-11,215.01,218.17,214.34,211.75666666666663,CRM,207309776666.66663,2021-03
2021-03-12,213.48,213.71,209.3,211.9833333333333,CRM,207531683333.3333,2021-03
2021-03-15,212.67,212.94,209.5,212.21,CRM,207753590000.0,2021-03
2021-03-16,214.7,216.69,213.48,212.8,CRM,208331200000.0,2021-03
2021-03-17,213.29,214.03,211.98,214.48,CRM,209975920000.0,2021-03
2021-03-18,210.95,211.62,208.43,213.12,CRM,208644480000.0,2021-03
2021-03-19,210.75,212.75,209.095,209.48,CRM,205080920000.0,2021-03
2021-03-22,213.13,216.95,211.76,212.2,CRM,207743800000.0,2021-03
2021-03-23,214.75,217.41,213.91,215.17,CRM,210651430000.0,2021-03
2021-03-24,215.75,215.99,209.41,215.0,CRM,210485000000.0,2021-03
2021-03-25,208.72,208.96,204.39,209.53,CRM,205129870000.0,2021-03
2021-03-26,204.89,209.41,204.61,205.44,CRM,201125760000.0,2021-03
2021-03-29,208.3,211.665,206.04,209.09,CRM,204699110000.0,2021-03
2021-03-30,208.81,211.29,207.355,210.01666666666668,CRM,205606316666.6667,2021-03
2021-03-31,210.35,213.635,210.33,210.94333333333333,CRM,206513523333.3333,2021-03
2021-04-01,213.81,218.88,213.66,211.87,CRM,207420730000.0,2021-04
2021-04-05,219.97,221.81,218.955,218.72,CRM,214126880000.0,2021-04
2021-04-06,220.09,221.55,218.3,220.29,CRM,215663910000.0,2021-04
2021-04-07,221.12,222.67,219.38,221.09,CRM,216447110000.0,2021-04
2021-04-08,221.71,225.695,221.71,220.79,CRM,216153410000.0,2021-04
2021-04-09,224.12,231.31,223.72,224.45,CRM,219736550000.0,2021-04
2021-04-12,229.91,230.39,227.16,231.28,CRM,226423120000.0,2021-04
2021-04-13,229.55,233.485,228.85,228.76,CRM,223956040000.0,2021-04
2021-04-14,232.54,233.12,227.66,232.0,CRM,227128000000.0,2021-04
2021-04-15,229.12,233.055,229.09,228.02,CRM,223231580000.0,2021-04
2021-04-16,233.21,234.36,229.91,233.0,CRM,228107000000.0,2021-04
2021-04-19,230.31,232.15,228.895,231.91,CRM,227039890000.0,2021-04
2021-04-20,229.39,231.46,226.89,230.5,CRM,225659500000.0,2021-04
2021-04-21,227.0,230.775,226.715,227.96,CRM,223172840000.0,2021-04
2021-04-22,230.03,233.77,229.09,230.56,CRM,225718240000.0,2021-04
2021-04-23,231.75,235.49,231.56,231.35,CRM,226491650000.0,2021-04
2021-04-26,233.06,235.78,232.48,233.51,CRM,228606290000.0,2021-04
2021-04-27,235.75,235.9,231.9,235.46,CRM,230515340000.0,2021-04
2021-04-28,233.72,238.28,233.7,234.21,CRM,229291590000.0,2021-04
2021-04-29,237.85,238.64,232.205,236.88,CRM,231905520000.0,2021-04
2021-04-30,232.43,234.5,229.525,234.36,CRM,229438440000.0,2021-04
2021-05-03,231.01,231.36,223.1,230.32,CRM,225483280000.0,2021-05
2021-05-04,221.36,221.71,214.35,223.76,CRM,219061040000.0,2021-05
2021-05-05,218.56,219.44,214.84,217.18,CRM,212619220000.0,2021-05
2021-05-06,215.68,218.25,213.5,215.4,CRM,210876600000.0,2021-05
2021-05-07,218.2,222.07,215.08,218.05,CRM,213470950000.0,2021-05
2021-05-10,216.49,216.5,213.22,216.5,CRM,211953500000.0,2021-05
2021-05-11,208.99,216.575,208.02,213.89,CRM,209398310000.0,2021-05
2021-05-12,214.94,214.94,209.6,215.56,CRM,211033240000.0,2021-05
2021-05-13,211.63,215.65,210.47,210.54,CRM,206118660000.0,2021-05
2021-05-14,214.4,218.26,214.16,211.86,CRM,207410940000.0,2021-05
2021-05-17,216.25,217.64,212.825,217.66,CRM,213089140000.0,2021-05
2021-05-18,216.08,217.36,214.0,215.06,CRM,210543740000.0,2021-05
2021-05-19,214.87,221.45,214.3,214.33,CRM,209829070000.0,2021-05
2021-05-20,221.77,226.82,221.71,221.34,CRM,216691860000.0,2021-05
2021-05-21,225.28,225.725,222.45,223.78,CRM,219080620000.0,2021-05
2021-05-24,224.23,227.56,223.8,222.58,CRM,217905820000.0,2021-05
2021-05-25,227.92,229.71,226.365,226.99,CRM,222223210000.0,2021-05
2021-05-26,228.92,230.24,228.3,227.71,CRM,222928090000.0,2021-05
2021-05-27,229.48,238.88,225.425,229.68,CRM,224856720000.0,2021-05
2021-05-28,237.35,243.39,237.0,225.83,CRM,221087570000.0,2021-05
2021-06-01,237.88,238.64,232.48,238.1,CRM,233099900000.0,2021-06
2021-06-02,235.755,238.265,233.985,236.2,CRM,231239800000.0,2021-06
2021-06-03,232.16,233.15,229.52,234.62,CRM,229692980000.0,2021-06
2021-06-04,231.8,237.86,231.13,230.84,CRM,225992360000.0,2021-06
2021-06-07,236.92,239.46,235.87,237.48,CRM,232492920000.0,2021-06
2021-06-08,238.7,241.74,235.71,238.14,CRM,233139060000.0,2021-06
2021-06-09,238.7,238.92,235.53,236.42,CRM,231455180000.0,2021-06
2021-06-10,235.29,240.265,235.215,236.09,CRM,231132110000.0,2021-06
2021-06-11,240.52,240.61,238.435,240.19,CRM,235146010000.0,2021-06
2021-06-14,241.01,246.63,240.13,240.31,CRM,235263490000.0,2021-06
2021-06-15,244.97,245.42,242.02,246.26,CRM,241088540000.0,2021-06
2021-06-16,242.03,245.01,239.545,242.58,CRM,237485820000.0,2021-06
2021-06-17,240.71,247.165,240.41,242.39,CRM,237299810000.0,2021-06
2021-06-18,243.12,246.01,242.0,244.43,CRM,239296970000.0,2021-06
2021-06-21,242.74,244.69,238.96,242.78,CRM,237681620000.0,2021-06
2021-06-22,243.59,244.63,240.9,244.48,CRM,239345920000.0,2021-06
2021-06-23,244.36,244.46,240.86,243.11,CRM,238004690000.0,2021-06
2021-06-24,243.43,247.66,242.85,241.84,CRM,236761360000.0,2021-06
2021-06-25,244.61,244.61,241.03,243.77,CRM,238650830000.0,2021-06
2021-06-28,243.76,247.58,243.76,241.87,CRM,236790730000.0,2021-06
2021-06-29,244.83,246.75,242.43,244.57,CRM,239434030000.0,2021-06
2021-06-30,245.96,246.605,243.55,245.81,CRM,240647990000.0,2021-06
2020-06-02,47.15,47.285,45.88,46.3,CSCO,195276266777.6,2020-06
2020-06-03,46.96,47.2675,46.20505,46.62,CSCO,196625908362.24,2020-06
2020-06-04,46.77,47.25,46.5301,46.94,CSCO,197975549946.88,2020-06
2020-06-05,47.38,48.295,47.2,46.86,CSCO,197638139550.72,2020-06
2020-06-08,47.44,48.16,47.12,47.83,CSCO,201729240604.16,2020-06
2020-06-09,48.015,48.24,47.49,48.13,CSCO,202994529589.76,2020-06
2020-06-10,47.5,47.6125,45.565,45.89,CSCO,193547038497.28,2020-06
2020-06-11,46.985,46.985,43.64,43.65,CSCO,184099547404.8,2020-06
2020-06-12,44.935,45.85,44.12,45.135,CSCO,190362727883.52,2020-06
2020-06-15,44.115,45.765,43.93,45.07,CSCO,190088581936.64,2020-06
2020-06-16,47.37,47.49,45.91,45.35,CSCO,191269518323.2,2020-06
2020-06-17,46.79,46.82,45.9,46.48,CSCO,196035440168.96,2020-06
2020-06-18,45.845,46.05,45.35,46.17,CSCO,194727974883.84,2020-06
2020-06-19,46.29,46.51,45.05,45.83,CSCO,193293980700.16,2020-06
2020-06-22,45.03,45.465,44.805,45.32,CSCO,191142989424.64,2020-06
2020-06-23,45.91,46.15,45.32,45.16,CSCO,190468168632.32,2020-06
2020-06-24,45.3,45.47,44.39,45.47,CSCO,191775633917.44,2020-06
2020-06-25,44.735,45.32,44.2,44.75,CSCO,188738940352.0,2020-06
2020-06-26,45.065,46.51,44.625,45.22,CSCO,190721226429.44,2020-06
2020-06-29,45.845,46.45,45.67,46.31,CSCO,195318443077.12,2020-06
2020-06-30,46.145,47.01,46.095,46.15,CSCO,194643622284.8,2020-06
2020-07-01,46.55,46.72,46.0,46.64,CSCO,196710260961.28,2020-07
2020-07-02,46.03,46.2182,45.48,45.699452054794,CSCO,192743377776.28717,2020-07
2020-07-06,46.095,46.49,45.87,45.63,CSCO,192450454709.76,2020-07
2020-07-07,46.27,46.29,45.56,46.42,CSCO,195782382371.84,2020-07
2020-07-08,45.53,46.07,45.32,45.63,CSCO,192450454709.76,2020-07
2020-07-09,46.7,47.2,46.22,45.81,CSCO,193209628101.12,2020-07
2020-07-10,46.7,46.92,46.24,46.7,CSCO,196963318758.4,2020-07
2020-07-13,46.865,46.99,45.815,46.66,CSCO,196794613560.32,2020-07
2020-07-14,45.3,46.5,45.25,45.93,CSCO,193715743695.36,2020-07
2020-07-15,46.49,46.83,45.99,46.26,CSCO,195107561579.52,2020-07
2020-07-16,45.69,45.83,45.195,46.4,CSCO,195698029772.8,2020-07
2020-07-17,46.01,46.93,45.88,45.78,CSCO,193083099202.56,2020-07
2020-07-20,46.67,47.1,46.26,46.75,CSCO,197174200256.0,2020-07
2020-07-21,47.22,47.33,46.855,46.97,CSCO,198102078845.44,2020-07
2020-07-22,47.27,47.3,46.53,47.02,CSCO,198312960343.04,2020-07
2020-07-23,46.955,47.7,46.68,46.9,CSCO,197806844748.8,2020-07
2020-07-24,47.5,47.64,46.11,47.41,CSCO,199957836024.32,2020-07
2020-07-27,46.4,47.26,46.15,46.4,CSCO,195698029772.8,2020-07
2020-07-28,46.98,47.08,46.21,47.19,CSCO,199029957434.88,2020-07
2020-07-29,46.4,46.88,46.37,46.28,CSCO,195191914178.56,2020-07
2020-07-30,45.95,46.465,45.375,46.71,CSCO,197005495057.92,2020-07
2020-07-31,46.335,47.11,45.86,46.44,CSCO,195866734970.88,2020-07
2020-08-03,47.09,47.355,46.68,47.1,CSCO,198650370739.2,2020-08
2020-08-04,47.06,47.67,46.91,47.16,CSCO,198903428536.32,2020-08
2020-08-05,47.6,47.735,47.05,47.67,CSCO,201054419811.84,2020-08
2020-08-06,47.23,47.825,47.1,47.33,CSCO,199620425628.16,2020-08
2020-08-07,47.335,47.6,47.03,47.77,CSCO,201476182807.04,2020-08
2020-08-10,47.21,48.0,47.16,47.43,CSCO,200042188623.36,2020-08
2020-08-11,47.93,48.45,47.085,47.73,CSCO,201307477608.96,2020-08
2020-08-12,47.48,48.15,44.95,47.19,CSCO,199029957434.88,2020-08
2020-08-13,44.6,44.6,42.38,48.1,CSCO,202868000691.2,2020-08
2020-08-14,42.59,42.885,42.27,42.72,CSCO,180177151549.44,2020-08
2020-08-17,42.51,42.7625,41.86,42.5,CSCO,179249272960.0,2020-08
2020-08-18,42.09,42.29,41.8,42.09,CSCO,177520044679.68002,2020-08
2020-08-19,42.08,42.35,41.78,41.98,CSCO,177056105384.96,2020-08
2020-08-20,41.83,42.42,41.73,41.87,CSCO,176592166090.24,2020-08
2020-08-21,42.07,42.3,41.81,42.31,CSCO,178447923269.12,2020-08
2020-08-24,42.08,42.48,42.0,42.25,CSCO,178194865472.0,2020-08
2020-08-25,42.255,42.3,41.78,42.18,CSCO,177899631375.36,2020-08
2020-08-26,41.75,42.28,41.45,41.96,CSCO,176971752785.92,2020-08
2020-08-27,42.33,42.47,42.02,42.25,CSCO,178194865472.0,2020-08
2020-08-28,42.06,42.3,42.0,42.29,CSCO,178363570670.08,2020-08
2020-08-31,42.04,42.35,41.94,42.2,CSCO,177983983974.40002,2020-08
2020-09-01,41.99,42.07,41.5,42.22,CSCO,178068336573.44,2020-09
2020-09-02,42.06,42.69,42.03,42.03,CSCO,177266986882.56,2020-09
2020-09-03,41.79,41.83,40.665,42.42,CSCO,178911862563.84,2020-09
2020-09-04,41.04,41.43,40.44,40.95,CSCO,172711946534.40002,2020-09
2020-09-08,40.07,40.61,39.965,40.82,CSCO,172163654640.64,2020-09
2020-09-09,40.06,40.475,39.715,40.0,CSCO,168705198080.0,2020-09
2020-09-10,40.26,40.635,39.42,40.13,CSCO,169253489973.76,2020-09
2020-09-11,39.765,40.05,39.515,39.57,CSCO,166891617200.64,2020-09
2020-09-14,40.215,40.64,40.05,39.88,CSCO,168199082485.76,2020-09
2020-09-15,40.545,40.839,40.38,40.37,CSCO,170265721162.24,2020-09
2020-09-16,40.72,41.17,40.39,40.6,CSCO,171235776051.2,2020-09
2020-09-17,39.66,40.4,39.51,40.42,CSCO,170476602659.84,2020-09
2020-09-18,40.165,40.32,39.575,40.37,CSCO,170265721162.24,2020-09
2020-09-21,39.42,39.47,38.69,39.81,CSCO,167903848389.12,2020-09
2020-09-22,39.18,39.46,38.88,39.04,CSCO,164656273326.08,2020-09
2020-09-23,39.215,39.39,38.175,39.32,CSCO,165837209712.64,2020-09
2020-09-24,38.055,38.16,37.6,38.28,CSCO,161450874562.56,2020-09
2020-09-25,37.77,38.54,37.62,37.85,CSCO,159637293683.2,2020-09
2020-09-28,39.195,39.29,38.79,38.45,CSCO,162167871654.40002,2020-09
2020-09-29,39.11,39.375,38.83,39.13,CSCO,165035860021.76,2020-09
2020-09-30,39.1,39.7,39.02,39.06,CSCO,164740625925.12,2020-09
2020-10-01,39.06,39.315,38.565,39.027885597548,CSCO,164605179259.44788,2020-10
2020-10-02,38.05,38.56,37.96,38.8,CSCO,163644042137.59998,2020-10
2020-10-05,38.54,38.79,38.275,38.27,CSCO,161408698263.04,2020-10
2020-10-06,38.495,39.355,38.4,38.57,CSCO,162673987248.64,2020-10
2020-10-07,38.79,39.58,38.78,38.57,CSCO,162673987248.64,2020-10
2020-10-08,39.8,40.185,39.66,39.4,CSCO,166174620108.8,2020-10
2020-10-09,40.17,40.24,39.72,39.79,CSCO,167819495790.08,2020-10
2020-10-12,39.94,40.535,39.62,39.85,CSCO,168072553587.2,2020-10
2020-10-13,40.535,40.615,39.705,40.36,CSCO,170223544862.72,2020-10
2020-10-14,39.83,40.42,39.76,39.81,CSCO,167903848389.12,2020-10
2020-10-15,39.47,40.0,39.35,39.89,CSCO,168241258785.28,2020-10
2020-10-16,39.875,40.3,39.54,39.97,CSCO,168578669181.44,2020-10
2020-10-19,40.18,40.38,39.155,39.325,CSCO,165858297862.40002,2020-10
2020-10-20,39.43,39.515,39.02,39.195,CSCO,165310005968.64,2020-10
2020-10-21,39.35,39.57,38.98,39.2,CSCO,165331094118.40002,2020-10
2020-10-22,38.79,38.97,38.375,39.06,CSCO,164740625925.12,2020-10
2020-10-23,38.93,38.97,38.64,38.82,CSCO,163728394736.64,2020-10
2020-10-26,38.41,38.43,37.15,38.82,CSCO,163728394736.64,2020-10
2020-10-27,37.355,37.51,36.59,37.67,CSCO,158878120291.84,2020-10
2020-10-28,36.45,36.52,35.68,35.82,CSCO,151075504880.64,2020-10
2020-10-29,35.5,36.075,35.27,35.71,CSCO,150611565585.92,2020-10
2020-10-30,35.25,35.93,35.07,35.69,CSCO,150527212986.88,2020-10
2020-11-02,36.31,36.35,35.65,35.9,CSCO,151412915276.8,2020-11
2020-11-03,36.23,37.34,36.23,35.9,CSCO,151412915276.8,2020-11
2020-11-04,37.075,37.31,36.5,36.68,CSCO,154702666639.36,2020-11
2020-11-05,37.02,37.305,36.9,36.57,CSCO,154238727344.64,2020-11
2020-11-06,37.55,37.6,37.08,37.23,CSCO,157022363112.96,2020-11
2020-11-09,40.2,40.23,38.12,37.53,CSCO,158287652098.56,2020-11
2020-11-10,38.32,39.025,38.167,38.2,CSCO,161113464166.40002,2020-11
2020-11-11,39.02,39.45,38.435,38.72,CSCO,163306631741.44,2020-11
2020-11-12,39.24,39.395,38.39,39.33,CSCO,165879386012.16,2020-11
2020-11-13,41.47,41.56,40.56,38.67,CSCO,163095750243.84,2020-11
2020-11-16,41.61,42.59,41.35,41.4,CSCO,174609880012.8,2020-11
2020-11-17,42.04,42.355,41.61,42.54,CSCO,179417978158.08,2020-11
2020-11-18,41.67,42.24,41.255,41.88,CSCO,176634342389.76,2020-11
2020-11-19,41.07,41.375,40.765,41.32,CSCO,174272469616.64,2020-11
2020-11-20,41.055,41.4,40.92,41.17,CSCO,173639825123.84,2020-11
2020-11-23,40.98,41.8,40.87,40.97,CSCO,172796299133.44,2020-11
2020-11-24,41.88,42.715,41.87,41.64,CSCO,175622111201.28,2020-11
2020-11-25,42.75,42.83,42.2,42.61,CSCO,179713212254.72,2020-11
2020-11-27,42.87,42.99,42.64,42.5,CSCO,179249272960.0,2020-11
2020-11-30,42.55,43.05,42.39,42.7,CSCO,180092798950.40002,2020-11
2020-12-01,43.19,44.075,43.01,43.02,CSCO,181442440535.04,2020-12
2020-12-02,43.49,43.965,43.35,43.54,CSCO,183635608110.08,2020-12
2020-12-03,43.76,44.14,43.59,43.89,CSCO,185111778593.28,2020-12
2020-12-04,44.04,44.52,43.89,44.11,CSCO,186039657182.72,2020-12
2020-12-07,44.26,44.495,43.9,44.38,CSCO,187178417269.76,2020-12
2020-12-08,44.13,44.53,43.92,44.35,CSCO,187051888371.2,2020-12
2020-12-09,44.45,44.83,44.36,44.37,CSCO,187136240970.24,2020-12
2020-12-10,44.41,44.605,44.11,44.69,CSCO,188485882554.88,2020-12
2020-12-11,43.96,44.33,43.705,44.32,CSCO,186925359472.64,2020-12
2020-12-14,44.34,44.92,44.15,44.32,CSCO,186925359472.64,2020-12
2020-12-15,44.305,44.8,44.13,44.24,CSCO,186587949076.48,2020-12
2020-12-16,44.82,45.145,44.52,44.72,CSCO,188612411453.44,2020-12
2020-12-17,44.92,44.93,44.595,44.72,CSCO,188612411453.44,2020-12
2020-12-18,45.27,45.57,44.77,44.82,CSCO,189034174448.64,2020-12
2020-12-21,44.46,44.955,44.05,45.44,CSCO,191649105018.88,2020-12
2020-12-22,44.59,45.08,44.44,44.88,CSCO,189287232245.76,2020-12
2020-12-23,44.73,44.81,44.35,44.69,CSCO,188485882554.88,2020-12
2020-12-24,44.42,44.605,44.21,44.375,CSCO,187157329120.0,2020-12
2020-12-28,44.85,45.35,44.71,44.54,CSCO,187853238062.08,2020-12
2020-12-29,44.98,45.245,44.515,44.92,CSCO,189455937443.84,2020-12
2020-12-30,44.6,45.06,44.435,44.64,CSCO,188275001057.28,2020-12
2020-12-31,44.385,44.84,44.155,44.48,CSCO,187600180264.96,2020-12
2021-01-04,44.52,44.58,43.35,44.386507220217,CSCO,187205862316.65143,2021-01
2021-01-05,43.58,44.07,43.375,43.96,CSCO,185407012689.92,2021-01
2021-01-06,43.36,44.88,43.25,43.98,CSCO,185491365288.96,2021-01
2021-01-07,44.23,45.105,44.03,44.4,CSCO,187262769868.8,2021-01
2021-01-08,44.65,45.42,44.25,44.96,CSCO,189624642641.92,2021-01
2021-01-11,44.81,45.96,44.81,45.06,CSCO,190046405637.12,2021-01
2021-01-12,44.95,45.925,44.95,45.36,CSCO,191311694622.72,2021-01
2021-01-13,45.35,45.97,45.18,45.79,CSCO,193125275502.08,2021-01
2021-01-14,45.15,45.605,44.62,45.36,CSCO,191311694622.72,2021-01
2021-01-15,44.91,45.655,44.82,45.15,CSCO,190425992332.8,2021-01
2021-01-19,45.73,45.73,44.765,45.43,CSCO,191606928719.36,2021-01
2021-01-20,45.32,45.5,45.14,45.19,CSCO,190594697530.88,2021-01
2021-01-21,45.2,45.245,44.71,45.34,CSCO,191227342023.68,2021-01
2021-01-22,44.84,44.89,44.22,45.11,CSCO,190257287134.72,2021-01
2021-01-25,45.04,45.175,44.71,44.77,CSCO,188823292951.04,2021-01
2021-01-26,44.88,45.36,44.7,45.03,CSCO,189919876738.56,2021-01
2021-01-27,44.96,46.46,44.81,45.26,CSCO,190889931627.52,2021-01
2021-01-28,45.11,46.27,45.11,45.7,CSCO,192745688806.4,2021-01
2021-01-29,44.74,45.37,44.48,45.34,CSCO,191227342023.68,2021-01
2021-02-01,44.78,45.625,44.66,44.58,CSCO,188021943260.16,2021-02
2021-02-02,45.42,45.94,45.4,45.4,CSCO,191480399820.8,2021-02
2021-02-03,45.64,46.16,45.535,45.83,CSCO,193293980700.16,2021-02
2021-02-04,45.71,47.32,45.64,45.77,CSCO,193040922903.04,2021-02
2021-02-05,47.48,48.345,47.48,47.25,CSCO,199283015232.0,2021-02
2021-02-08,48.6,49.34,48.56,48.08,CSCO,202783648092.16,2021-02
2021-02-09,48.94,48.94,48.41,48.94,CSCO,206410809850.88,2021-02
2021-02-10,46.2,47.41,45.83,48.5,CSCO,204555052672.0,2021-02
2021-02-11,47.16,47.91,47.16,47.24,CSCO,199240838932.48,2021-02
2021-02-12,47.46,47.69,46.91,47.58,CSCO,200674833116.16,2021-02
2021-02-16,47.4,47.4,46.4,47.29,CSCO,199451720430.08,2021-02
2021-02-17,46.44,46.44,45.865,46.51,CSCO,196161969067.52,2021-02
2021-02-18,45.98,46.4,45.69,46.25,CSCO,195065385280.0,2021-02
2021-02-19,46.52,46.61,45.575,46.34,CSCO,195444971975.68,2021-02
2021-02-22,45.46,45.68,44.82,45.68,CSCO,192661336207.36,2021-02
2021-02-23,45.34,45.78,45.1,45.43,CSCO,191606928719.36,2021-02
2021-02-24,45.5,45.8,45.035,45.51,CSCO,191944339115.52,2021-02
2021-02-25,45.58,46.24,45.24,45.74,CSCO,192914394004.48,2021-02
2021-02-26,45.58,45.79,44.76,45.52,CSCO,191986515415.04,2021-02
2021-03-01,45.28,46.225,45.16,44.87,CSCO,189245055946.24,2021-03
2021-03-02,45.73,46.07,45.41,45.92,CSCO,193673567395.84,2021-03
2021-03-03,45.56,45.56,45.0,45.515,CSCO,191965427265.28,2021-03
2021-03-04,45.135,45.47,44.145,45.13,CSCO,190341639733.76,2021-03
2021-03-05,45.08,46.735,44.74,44.56,CSCO,187937590661.12,2021-03
2021-03-08,45.91,48.4,45.82,46.25,CSCO,195065385280.0,2021-03
2021-03-09,47.58,48.37,47.58,47.51,CSCO,200379599019.52,2021-03
2021-03-10,47.62,48.79,47.61,47.89,CSCO,201982298401.28,2021-03
2021-03-11,48.48,49.075,48.225,48.2,CSCO,203289763686.4,2021-03
2021-03-12,48.74,48.99,48.47,48.51,CSCO,204597228971.52,2021-03
2021-03-15,48.76,49.44,48.7,48.82,CSCO,205904694256.64,2021-03
2021-03-16,49.46,49.755,49.185,49.41,CSCO,208393095928.32,2021-03
2021-03-17,49.51,49.6,49.23,49.67,CSCO,209489679715.84,2021-03
2021-03-18,49.03,49.57,48.58,49.42,CSCO,208435272227.84,2021-03
2021-03-19,48.95,49.19,48.32,48.8,CSCO,205820341657.6,2021-03
2021-03-22,49.02,50.37,48.98,48.98,CSCO,206579515048.96,2021-03
2021-03-23,50.14,50.67,49.9,50.3,CSCO,212146786585.6,2021-03
2021-03-24,50.14,50.455,49.55,50.01,CSCO,210923673899.52,2021-03
2021-03-25,50.32,51.4,50.285,49.65,CSCO,209405327116.8,2021-03
2021-03-26,50.36,51.485,50.3,50.51,CSCO,213032488875.52,2021-03
2021-03-29,52.24,52.935,52.24,52.57,CSCO,221720806576.64,2021-03
2021-03-30,52.2,52.285,51.175,52.28333333333333,CSCO,220511752657.06665,2021-03
2021-03-31,51.81,52.04,51.55,51.99666666666667,CSCO,219302698737.49332,2021-03
2021-04-01,51.88,52.08,51.345,51.71,CSCO,218093644817.92,2021-04
2021-04-05,51.74,52.92,51.54,51.98,CSCO,219232404904.96,2021-04
2021-04-06,52.4,52.4,51.79,52.41,CSCO,221045985784.32,2021-04
2021-04-07,52.06,52.16,51.57,52.025,CSCO,219422198252.8,2021-04
2021-04-08,51.78,52.0,51.445,51.77,CSCO,218346702615.04,2021-04
2021-04-09,51.6,52.16,51.55,51.91,CSCO,218937170808.32,2021-04
2021-04-12,52.06,52.14,51.47,52.09,CSCO,219696344199.68,2021-04
2021-04-13,51.57,51.88,51.35,51.57,CSCO,217503176624.64,2021-04
2021-04-14,51.66,51.685,51.135,51.66,CSCO,217882763320.32,2021-04
2021-04-15,51.54,51.935,51.36,51.37,CSCO,216659650634.24,2021-04
2021-04-16,52.31,53.185,52.15,51.64,CSCO,217798410721.28,2021-04
2021-04-19,52.56,52.97,52.49,52.8,CSCO,222690861465.6,2021-04
2021-04-20,52.67,52.795,51.595,52.85,CSCO,222901742963.2,2021-04
2021-04-21,51.76,52.08,51.48,51.79,CSCO,218431055214.08,2021-04
2021-04-22,51.89,52.085,51.385,51.93,CSCO,219021523407.36,2021-04
2021-04-23,51.51,52.13,51.16,51.5,CSCO,217207942528.0,2021-04
2021-04-26,51.7,51.82,51.495,51.91,CSCO,218937170808.32,2021-04
2021-04-27,51.52,51.665,51.34,51.64,CSCO,217798410721.28,2021-04
2021-04-28,51.63,51.77,50.92,51.37,CSCO,216659650634.24,2021-04
2021-04-29,51.06,51.6,50.82,51.11,CSCO,215563066846.72,2021-04
2021-04-30,51.19,51.235,50.4,51.46,CSCO,217039237329.92,2021-04
2021-05-03,50.97,51.4,50.81,50.91,CSCO,214719540856.32,2021-05
2021-05-04,50.94,51.23,50.28,51.17,CSCO,215816124643.84,2021-05
2021-05-05,50.82,51.255,50.675,50.71,CSCO,213876014865.92,2021-05
2021-05-06,50.96,52.72,50.95,51.13,CSCO,215647419445.76,2021-05
2021-05-07,52.5,53.675,52.22,52.44,CSCO,221172514682.88,2021-05
2021-05-10,53.54,54.14,53.15,53.43,CSCO,225347968335.36,2021-05
2021-05-11,53.0,53.4,52.09,53.16,CSCO,224209208248.32,2021-05
2021-05-12,52.83,52.94,51.46,52.83,CSCO,222817390364.16,2021-05
2021-05-13,51.66,52.81,51.54,51.6,CSCO,217629705523.2,2021-05
2021-05-14,52.9,53.225,52.605,52.49,CSCO,221383396180.48,2021-05
2021-05-17,52.76,53.16,52.67,52.9,CSCO,223112624460.8,2021-05
2021-05-18,52.9,53.345,52.735,52.94,CSCO,223281329658.88,2021-05
2021-05-19,52.25,52.67,48.9,52.93,CSCO,223239153359.36,2021-05
2021-05-20,49.62,52.98,49.54,52.47,CSCO,221299043581.44,2021-05
2021-05-21,52.49,52.99,52.23,52.85,CSCO,222901742963.2,2021-05
2021-05-24,52.73,53.775,52.71,52.43,CSCO,221130338383.36,2021-05
2021-05-25,53.45,53.56,53.14,53.39,CSCO,225179263137.28,2021-05
2021-05-26,53.5,53.63,52.82,53.31,CSCO,224841852741.12,2021-05
2021-05-27,52.74,53.34,52.575,52.91,CSCO,223154800760.32,2021-05
2021-05-28,53.16,53.22,52.8,52.92,CSCO,223196977059.84,2021-05
2021-06-01,53.12,53.31,52.42,52.9,CSCO,223112624460.8,2021-06
2021-06-02,52.7,52.995,52.43,52.62,CSCO,221931688074.24,2021-06
2021-06-03,52.64,53.56,52.58,52.96,CSCO,223365682257.92,2021-06
2021-06-04,53.34,54.17,53.32,53.33,CSCO,224926205340.16,2021-06
2021-06-07,54.04,54.44,53.78,54.07,CSCO,228047251504.64,2021-06
2021-06-08,53.94,54.4,53.89,53.92,CSCO,227414607011.84,2021-06
2021-06-09,54.32,54.41,53.925,54.13,CSCO,228300309301.76,2021-06
2021-06-10,54.0,55.08,54.0,54.02,CSCO,227836370007.04,2021-06
2021-06-11,55.13,55.34,54.54,55.03,CSCO,232096176258.56,2021-06
2021-06-14,54.8,54.8,53.51,54.77,CSCO,230999592471.04,2021-06
